order_id,item_id,customer_name,customer_city,customer_state,customer_zipcode,product_name,brand_name,category_name,model_year,total_units,list_price,discount,item_sale_price,revenue,order_date,required_date,shipped_date,order_status,store_name,store_city,store_state,store_zipcode,sales_rep
33,1,Verona O'neill,Selden,NY,11784,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,2,299.99,0.07,278.9907,557.9814,2016-01-21,2016-01-22,2016-01-22,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
33,2,Verona O'neill,Selden,NY,11784,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2016,1,3999.99,0.10,3599.9910,3599.9910,2016-01-21,2016-01-22,2016-01-22,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
34,1,Sarai Mckee,Buffalo,NY,14215,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2016,2,1799.99,0.07,1673.9907,3347.9814,2016-01-22,2016-01-25,2016-01-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
34,2,Sarai Mckee,Buffalo,NY,14215,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2016,2,1549.00,0.10,1394.1000,2788.2000,2016-01-22,2016-01-25,2016-01-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
34,3,Sarai Mckee,Buffalo,NY,14215,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,2,429.00,0.20,343.2000,686.4000,2016-01-22,2016-01-25,2016-01-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
35,1,Neville Mcclain,West Hempstead,NY,11552,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,2016,1,449.00,0.05,426.5500,426.5500,2016-01-22,2016-01-25,2016-01-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
35,2,Neville Mcclain,West Hempstead,NY,11552,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2016,2,599.99,0.05,569.9905,1139.9810,2016-01-22,2016-01-25,2016-01-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
35,3,Neville Mcclain,West Hempstead,NY,11552,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2016,1,1320.99,0.20,1056.7920,1056.7920,2016-01-22,2016-01-25,2016-01-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
35,4,Neville Mcclain,West Hempstead,NY,11552,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2016,2,269.99,0.07,251.0907,502.1814,2016-01-22,2016-01-25,2016-01-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
35,5,Neville Mcclain,West Hempstead,NY,11552,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2016,1,269.99,0.07,251.0907,251.0907,2016-01-22,2016-01-25,2016-01-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
36,1,Shantel Gregory,West Islip,NY,11795,Trek Conduit+ - 2016,Trek,Electric Bikes,2016,1,2999.99,0.07,2789.9907,2789.9907,2016-01-23,2016-01-24,2016-01-24,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
36,2,Shantel Gregory,West Islip,NY,11795,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2016,1,1320.99,0.05,1254.9405,1254.9405,2016-01-23,2016-01-24,2016-01-24,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
36,3,Shantel Gregory,West Islip,NY,11795,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2016,2,999.99,0.20,799.9920,1599.9840,2016-01-23,2016-01-24,2016-01-24,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
37,1,Tomika Larson,Woodside,NY,11377,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2016,2,599.99,0.05,569.9905,1139.9810,2016-01-25,2016-01-28,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
38,1,Lashandra Turner,Long Beach,NY,11561,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2016,2,3999.99,0.05,3799.9905,7599.9810,2016-01-25,2016-01-27,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
38,2,Lashandra Turner,Long Beach,NY,11561,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,1,299.99,0.07,278.9907,278.9907,2016-01-25,2016-01-27,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
38,3,Lashandra Turner,Long Beach,NY,11561,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,1,499.99,0.20,399.9920,399.9920,2016-01-25,2016-01-27,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
38,4,Lashandra Turner,Long Beach,NY,11561,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2016,2,1549.00,0.10,1394.1000,2788.2000,2016-01-25,2016-01-27,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
38,5,Lashandra Turner,Long Beach,NY,11561,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2016,1,549.99,0.07,511.4907,511.4907,2016-01-25,2016-01-27,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
39,1,Travis Whitley,Saint Albans,NY,11412,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2016,2,269.99,0.20,215.9920,431.9840,2016-01-25,2016-01-26,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
39,2,Travis Whitley,Saint Albans,NY,11412,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2016,2,599.99,0.20,479.9920,959.9840,2016-01-25,2016-01-26,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
39,3,Travis Whitley,Saint Albans,NY,11412,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2016,2,999.99,0.05,949.9905,1899.9810,2016-01-25,2016-01-26,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
39,4,Travis Whitley,Saint Albans,NY,11412,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2016,1,529.99,0.10,476.9910,476.9910,2016-01-25,2016-01-26,2016-01-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
40,1,Darren Witt,Coachella,CA,92236,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,1,429.00,0.20,343.2000,343.2000,2016-01-27,2016-01-28,2016-01-29,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
40,2,Darren Witt,Coachella,CA,92236,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2016,2,1799.99,0.20,1439.9920,2879.9840,2016-01-27,2016-01-28,2016-01-29,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
41,1,Ingeborg Ellison,Ithaca,NY,14850,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2016,1,1320.99,0.10,1188.8910,1188.8910,2016-01-27,2016-01-30,2016-01-29,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
41,2,Ingeborg Ellison,Ithaca,NY,14850,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,2,449.00,0.20,359.2000,718.4000,2016-01-27,2016-01-30,2016-01-29,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
41,3,Ingeborg Ellison,Ithaca,NY,14850,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2016,2,599.99,0.20,479.9920,959.9840,2016-01-27,2016-01-30,2016-01-29,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
42,1,Corene Swanson,Rego Park,NY,11374,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,1,449.00,0.05,426.5500,426.5500,2016-01-27,2016-01-28,2016-01-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
43,1,Elana Miles,Liverpool,NY,13090,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,2,269.99,0.10,242.9910,485.9820,2016-01-27,2016-01-28,2016-01-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
43,2,Elana Miles,Liverpool,NY,13090,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2016,2,549.99,0.05,522.4905,1044.9810,2016-01-27,2016-01-28,2016-01-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
44,1,Olympia Figueroa,Hopewell Junction,NY,12533,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2016,1,3999.99,0.10,3599.9910,3599.9910,2016-01-28,2016-01-31,2016-01-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
44,2,Olympia Figueroa,Hopewell Junction,NY,12533,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2016,1,599.99,0.05,569.9905,569.9905,2016-01-28,2016-01-31,2016-01-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
45,1,Carissa Cross,Huntington Station,NY,11746,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,2016,2,2899.99,0.20,2319.9920,4639.9840,2016-01-28,2016-01-31,2016-01-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
45,2,Carissa Cross,Huntington Station,NY,11746,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2016,1,269.99,0.07,251.0907,251.0907,2016-01-28,2016-01-31,2016-01-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
45,3,Carissa Cross,Huntington Station,NY,11746,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2016,2,269.99,0.05,256.4905,512.9810,2016-01-28,2016-01-31,2016-01-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
46,1,Eldridge Greer,Central Islip,NY,11722,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,1,429.00,0.10,386.1000,386.1000,2016-01-29,2016-01-31,2016-01-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
47,1,Joshua Berg,Ossining,NY,10562,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,2016,1,469.99,0.05,446.4905,446.4905,2016-01-29,2016-01-30,2016-01-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
47,2,Joshua Berg,Ossining,NY,10562,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2016,1,529.99,0.10,476.9910,476.9910,2016-01-29,2016-01-30,2016-01-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
47,3,Joshua Berg,Ossining,NY,10562,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,2,499.99,0.07,464.9907,929.9814,2016-01-29,2016-01-30,2016-01-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
47,4,Joshua Berg,Ossining,NY,10562,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,1,269.99,0.20,215.9920,215.9920,2016-01-29,2016-01-30,2016-01-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
48,1,Josephine Dale,Baldwinsville,NY,13027,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,2016,1,1680.99,0.10,1512.8910,1512.8910,2016-01-30,2016-02-01,2016-02-02,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
48,2,Josephine Dale,Baldwinsville,NY,13027,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,2016,1,2899.99,0.20,2319.9920,2319.9920,2016-01-30,2016-02-01,2016-02-02,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
48,3,Josephine Dale,Baldwinsville,NY,13027,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2016,2,1320.99,0.10,1188.8910,2377.7820,2016-01-30,2016-02-01,2016-02-02,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
48,4,Josephine Dale,Baldwinsville,NY,13027,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2016,2,269.99,0.07,251.0907,502.1814,2016-01-30,2016-02-01,2016-02-02,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
49,1,Taisha Vang,Shirley,NY,11967,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,2,269.99,0.07,251.0907,502.1814,2016-01-31,2016-02-01,2016-02-02,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
50,1,Silas Tate,Corpus Christi,TX,78418,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2016,1,999.99,0.05,949.9905,949.9905,2016-01-31,2016-02-03,2016-02-02,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
50,2,Silas Tate,Corpus Christi,TX,78418,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2016,2,599.99,0.07,557.9907,1115.9814,2016-01-31,2016-02-03,2016-02-02,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
50,3,Silas Tate,Corpus Christi,TX,78418,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,2,269.99,0.20,215.9920,431.9840,2016-01-31,2016-02-03,2016-02-02,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
51,1,Jamaal Baker,Elmhurst,NY,11373,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,1,269.99,0.05,256.4905,256.4905,2016-02-01,2016-02-02,2016-02-03,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
51,2,Jamaal Baker,Elmhurst,NY,11373,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2016,1,599.99,0.05,569.9905,569.9905,2016-02-01,2016-02-02,2016-02-03,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
51,3,Jamaal Baker,Elmhurst,NY,11373,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2016,2,599.99,0.20,479.9920,959.9840,2016-02-01,2016-02-02,2016-02-03,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
52,1,Twana Arnold,Anaheim,CA,92806,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,1,499.99,0.07,464.9907,464.9907,2016-02-03,2016-02-04,2016-02-05,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
53,1,Margit Osborn,Plainview,NY,11803,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2016,2,1799.99,0.20,1439.9920,2879.9840,2016-02-03,2016-02-04,2016-02-05,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
53,2,Margit Osborn,Plainview,NY,11803,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,2,299.99,0.05,284.9905,569.9810,2016-02-03,2016-02-04,2016-02-05,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
53,3,Margit Osborn,Plainview,NY,11803,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2016,2,269.99,0.20,215.9920,431.9840,2016-02-03,2016-02-04,2016-02-05,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
53,4,Margit Osborn,Plainview,NY,11803,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,2,499.99,0.10,449.9910,899.9820,2016-02-03,2016-02-04,2016-02-05,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
54,1,Inge Olsen,Long Beach,NY,11561,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2016,2,599.99,0.20,479.9920,959.9840,2016-02-04,2016-02-07,2016-02-07,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
54,2,Inge Olsen,Long Beach,NY,11561,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2016,1,999.99,0.20,799.9920,799.9920,2016-02-04,2016-02-07,2016-02-07,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
55,1,Chanel May,Garden City,NY,11530,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2016,1,269.99,0.05,256.4905,256.4905,2016-02-04,2016-02-07,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
55,2,Chanel May,Garden City,NY,11530,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,2,499.99,0.20,399.9920,799.9840,2016-02-04,2016-02-07,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
55,3,Chanel May,Garden City,NY,11530,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2016,2,529.99,0.20,423.9920,847.9840,2016-02-04,2016-02-07,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
56,1,Nathaniel Davidson,Rome,NY,13440,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2016,2,599.99,0.07,557.9907,1115.9814,2016-02-04,2016-02-06,2016-02-07,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
57,1,Dalia Carson,Rochester,NY,14606,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,2,299.99,0.10,269.9910,539.9820,2016-02-04,2016-02-06,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
57,2,Dalia Carson,Rochester,NY,14606,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,2,449.00,0.20,359.2000,718.4000,2016-02-04,2016-02-06,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
57,3,Dalia Carson,Rochester,NY,14606,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,1,269.99,0.07,251.0907,251.0907,2016-02-04,2016-02-06,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
58,1,Tiana Henderson,Franklin Square,NY,11010,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2016,2,269.99,0.05,256.4905,512.9810,2016-02-05,2016-02-07,2016-02-07,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
58,2,Tiana Henderson,Franklin Square,NY,11010,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,2016,1,449.00,0.07,417.5700,417.5700,2016-02-05,2016-02-07,2016-02-07,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
58,3,Tiana Henderson,Franklin Square,NY,11010,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,1,299.99,0.10,269.9910,269.9910,2016-02-05,2016-02-07,2016-02-07,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
59,1,Rodney Odom,Richmond Hill,NY,11418,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2016,1,269.99,0.05,256.4905,256.4905,2016-02-05,2016-02-07,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
59,2,Rodney Odom,Richmond Hill,NY,11418,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,2016,1,749.99,0.10,674.9910,674.9910,2016-02-05,2016-02-07,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
59,3,Rodney Odom,Richmond Hill,NY,11418,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,2,429.00,0.10,386.1000,772.2000,2016-02-05,2016-02-07,2016-02-06,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
60,1,Joesph Delacruz,Atwater,CA,95301,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2016,2,269.99,0.05,256.4905,512.9810,2016-02-06,2016-02-08,2016-02-07,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
60,2,Joesph Delacruz,Atwater,CA,95301,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,2016,1,2899.99,0.10,2609.9910,2609.9910,2016-02-06,2016-02-08,2016-02-07,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
60,3,Joesph Delacruz,Atwater,CA,95301,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2016,1,529.99,0.07,492.8907,492.8907,2016-02-06,2016-02-08,2016-02-07,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
60,4,Joesph Delacruz,Atwater,CA,95301,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2016,1,269.99,0.20,215.9920,215.9920,2016-02-06,2016-02-08,2016-02-07,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
61,1,Mark Garrett,Monroe,NY,10950,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,1,499.99,0.10,449.9910,449.9910,2016-02-06,2016-02-09,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
61,2,Mark Garrett,Monroe,NY,10950,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2016,2,529.99,0.05,503.4905,1006.9810,2016-02-06,2016-02-09,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
61,3,Mark Garrett,Monroe,NY,10950,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2016,2,1320.99,0.20,1056.7920,2113.5840,2016-02-06,2016-02-09,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
62,1,Denis Logan,Ridgecrest,CA,93555,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2016,1,269.99,0.07,251.0907,251.0907,2016-02-07,2016-02-10,2016-02-10,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
62,2,Denis Logan,Ridgecrest,CA,93555,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2016,2,1799.99,0.10,1619.9910,3239.9820,2016-02-07,2016-02-10,2016-02-10,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
62,3,Denis Logan,Ridgecrest,CA,93555,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2016,2,269.99,0.10,242.9910,485.9820,2016-02-07,2016-02-10,2016-02-10,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
63,1,Dann Huff,Huntington Station,NY,11746,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,2,499.99,0.10,449.9910,899.9820,2016-02-07,2016-02-09,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
63,2,Dann Huff,Huntington Station,NY,11746,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,2,449.00,0.05,426.5500,853.1000,2016-02-07,2016-02-09,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
63,3,Dann Huff,Huntington Station,NY,11746,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2016,1,999.99,0.10,899.9910,899.9910,2016-02-07,2016-02-09,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
64,1,Corine Stuart,Clifton Park,NY,12065,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,2,499.99,0.10,449.9910,899.9820,2016-02-07,2016-02-08,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
64,2,Corine Stuart,Clifton Park,NY,12065,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2016,2,269.99,0.20,215.9920,431.9840,2016-02-07,2016-02-08,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
64,3,Corine Stuart,Clifton Park,NY,12065,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,2,299.99,0.20,239.9920,479.9840,2016-02-07,2016-02-08,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
64,4,Corine Stuart,Clifton Park,NY,12065,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2016,2,549.99,0.10,494.9910,989.9820,2016-02-07,2016-02-08,2016-02-09,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
65,1,Serafina Clemons,Shirley,NY,11967,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2016,1,549.99,0.10,494.9910,494.9910,2016-02-08,2016-02-09,2016-02-11,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
66,1,Susannah Fields,Far Rockaway,NY,11691,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,2016,1,749.99,0.20,599.9920,599.9920,2016-02-09,2016-02-12,2016-02-12,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
66,2,Susannah Fields,Far Rockaway,NY,11691,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,1,299.99,0.07,278.9907,278.9907,2016-02-09,2016-02-12,2016-02-12,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
66,3,Susannah Fields,Far Rockaway,NY,11691,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2016,1,549.99,0.07,511.4907,511.4907,2016-02-09,2016-02-12,2016-02-12,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
67,1,Lazaro Moran,Sugar Land,TX,77478,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,2,299.99,0.20,239.9920,479.9840,2016-02-09,2016-02-11,2016-02-10,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
67,2,Lazaro Moran,Sugar Land,TX,77478,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2016,2,549.99,0.10,494.9910,989.9820,2016-02-09,2016-02-11,2016-02-10,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
67,3,Lazaro Moran,Sugar Land,TX,77478,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2016,1,269.99,0.20,215.9920,215.9920,2016-02-09,2016-02-11,2016-02-10,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
67,4,Lazaro Moran,Sugar Land,TX,77478,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2016,2,1320.99,0.10,1188.8910,2377.7820,2016-02-09,2016-02-11,2016-02-10,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
67,5,Lazaro Moran,Sugar Land,TX,77478,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,1,449.00,0.20,359.2000,359.2000,2016-02-09,2016-02-11,2016-02-10,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
68,1,Kristen Alvarez,Bronx,NY,10451,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,2,269.99,0.07,251.0907,502.1814,2016-02-10,2016-02-11,2016-02-13,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
68,2,Kristen Alvarez,Bronx,NY,10451,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,1,429.00,0.10,386.1000,386.1000,2016-02-10,2016-02-11,2016-02-13,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
